b,z,y,n,warmup,operations,workload,bucket_slots,queue_policy,rng_source,initialization,metric,threshold,exceed_count,probability,log2_inverse,eviction_policy,eviction_chains,path_schedule,deterministic_numerator,deterministic_denominator
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,4,1038960,0.99082946777343750,0.013291319,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,5,1021349,0.97403430938720703,0.037955504,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,6,987625,0.94187259674072266,0.086396169,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,7,934081,0.89080905914306641,0.166811865,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,8,861432,0.82152557373046875,0.283622609,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,9,772490,0.73670387268066406,0.440843268,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,10,672340,0.64119338989257812,0.641168542,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,11,568560,0.54222106933593750,0.883046921,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,12,466794,0.44516944885253906,1.167573508,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,13,373035,0.35575389862060547,1.491048528,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,14,290616,0.27715301513671875,1.851245392,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,15,221270,0.21101951599121094,2.244551663,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,16,165124,0.15747451782226562,2.666809701,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,17,120811,0.11521434783935547,3.117607706,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,18,86532,0.08252334594726562,3.599053873,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,19,60604,0.05779647827148438,4.112874602,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,20,41427,0.03950786590576172,4.661716271,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,21,27961,0.02666568756103516,5.228871662,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,22,18476,0.01762008666992188,5.826635169,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,23,12014,0.01145744323730469,6.447571051,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,24,7562,0.00721168518066406,7.115447866,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,25,4677,0.00446033477783203,7.808632287,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,26,2812,0.00268173217773438,8.542619121,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,27,1632,0.00155639648437500,9.327574658,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,28,915,0.00087261199951172,10.162372067,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,29,520,0.00049591064453125,10.977632187,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,30,276,0.00026321411132812,11.891475543,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,31,150,0.00014305114746094,12.771181310,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,32,66,0.00006294250488281,13.955605881,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,33,18,0.00001716613769531,15.830074999,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,34,6,0.00000572204589844,17.415037499,fixed,1,access-plus-rate-deterministic,7,32
2,8,1,8192,1048576,1048576,cycle,8,random,os-getrandom,random-old-and-new-paths,insertion,35,0,0.00000000000000000,inf,fixed,1,access-plus-rate-deterministic,7,32
